Date,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
3/6/2019,21800974,Final,1610612747,1610612743,2018,1610612747,99,0.476,0.522,0.226,26,41,1610612743,115,0.459,0.706,0.31,33,55,0
3/6/2019,21800967,Final,1610612764,1610612742,2018,1610612764,132,0.538,0.8,0.364,30,49,1610612742,123,0.484,0.643,0.366,27,39,1
3/7/2019,21800975,Final,1610612749,1610612754,2018,1610612749,117,0.5,0.81,0.4,21,52,1610612754,98,0.389,0.7,0.378,26,40,1
3/7/2019,21800976,Final,1610612757,1610612760,2018,1610612757,121,0.394,0.809,0.22,14,51,1610612760,129,0.457,0.781,0.296,14,58,0
3/8/2019,21800981,Final,1610612745,1610612755,2018,1610612745,107,0.494,0.667,0.317,22,43,1610612755,91,0.368,0.783,0.115,20,59,1
3/8/2019,21800982,Final,1610612763,1610612762,2018,1610612763,114,0.511,0.867,0.409,31,43,1610612762,104,0.427,0.667,0.375,21,41,1
3/8/2019,21800984,Final,1610612744,1610612743,2018,1610612744,122,0.536,0.667,0.514,32,43,1610612743,105,0.379,0.771,0.364,21,46,1
3/8/2019,21800978,Final,1610612753,1610612742,2018,1610612753,111,0.483,0.722,0.483,26,48,1610612742,106,0.472,0.75,0.294,22,42,1
3/8/2019,21800985,Final,1610612746,1610612760,2018,1610612746,118,0.453,0.674,0.36,20,53,1610612760,110,0.402,0.654,0.25,20,52,1
3/8/2019,21800979,Final,1610612748,1610612739,2018,1610612748,126,0.57,0.727,0.48,31,45,1610612739,110,0.481,0.813,0.442,28,28,1
3/8/2019,21800977,Final,1610612766,1610612764,2018,1610612766,112,0.417,0.9,0.341,24,52,1610612764,111,0.465,0.846,0.333,28,46,1
3/8/2019,21800980,Final,1610612741,1610612765,2018,1610612741,104,0.512,0.652,0.294,20,35,1610612765,112,0.542,0.619,0.333,23,41,0
3/8/2019,21800983,Final,1610612740,1610612761,2018,1610612740,104,0.41,0.615,0.256,28,51,1610612761,127,0.535,0.889,0.351,31,51,0
3/9/2019,21800986,Final,1610612752,1610612758,2018,1610612752,94,0.372,0.667,0.286,16,58,1610612758,102,0.379,0.818,0.333,16,53,0
3/9/2019,21800987,Final,1610612737,1610612751,2018,1610612737,112,0.371,0.813,0.195,22,57,1610612751,114,0.384,0.611,0.341,21,54,0
3/9/2019,21800990,Final,1610612749,1610612766,2018,1610612749,131,0.489,0.867,0.386,27,55,1610612766,114,0.473,0.786,0.385,25,35,1
3/9/2019,21800989,Final,1610612747,1610612738,2018,1610612747,107,0.484,0.778,0.185,28,43,1610612738,120,0.516,0.714,0.368,32,43,0
3/9/2019,21800991,Final,1610612757,1610612756,2018,1610612757,127,0.5,0.778,0.448,19,52,1610612756,120,0.417,0.862,0.333,27,43,1
3/9/2019,21800988,Final,1610612750,1610612764,2018,1610612750,135,0.447,0.875,0.333,25,55,1610612764,130,0.48,0.75,0.364,31,50,1
3/10/2019,21800994,Final,1610612755,1610612754,2018,1610612755,106,0.437,0.767,0.304,24,52,1610612754,89,0.373,0.595,0.313,18,44,1
3/10/2019,21800998,Final,1610612750,1610612752,2018,1610612750,103,0.447,0.769,0.3,22,40,1610612752,92,0.43,0.571,0.4,20,43,1
3/10/2019,21800997,Final,1610612742,1610612745,2018,1610612742,93,0.413,0.815,0.281,24,51,1610612745,94,0.364,0.636,0.308,18,41,0
3/10/2019,21800996,Final,1610612763,1610612753,2018,1610612763,105,0.415,0.903,0.29,23,45,1610612753,97,0.356,0.852,0.316,23,53,1
3/10/2019,21800992,Final,1610612765,1610612741,2018,1610612765,131,0.538,0.636,0.543,34,44,1610612741,108,0.5,0.654,0.5,18,37,1
3/10/2019,21800999,Final,1610612759,1610612749,2018,1610612759,121,0.49,0.733,0.414,24,46,1610612749,114,0.471,0.72,0.389,22,45,1
3/10/2019,21801000,Final,1610612744,1610612756,2018,1610612744,111,0.442,0.773,0.233,34,49,1610612756,115,0.488,0.778,0.4,26,48,0
3/10/2019,21800995,Final,1610612737,1610612740,2018,1610612737,128,0.49,0.833,0.459,30,56,1610612740,116,0.446,1,0.439,29,42,1
3/10/2019,21800993,Final,1610612748,1610612761,2018,1610612748,104,0.457,0.571,0.296,27,36,1610612761,125,0.568,0.769,0.525,32,44,0
3/11/2019,21801003,Final,1610612751,1610612765,2018,1610612751,103,0.494,0.636,0.355,21,53,1610612765,75,0.278,0.813,0.235,16,49,1
3/11/2019,21801005,Final,1610612762,1610612760,2018,1610612762,89,0.364,0.706,0.302,22,48,1610612760,98,0.456,0.704,0.318,18,48,0
3/11/2019,21801001,Final,1610612739,1610612761,2018,1610612739,126,0.468,0.952,0.439,27,51,1610612761,101,0.476,0.588,0.282,20,43,1
3/11/2019,21801004,Final,1610612745,1610612766,2018,1610612745,118,0.418,0.926,0.395,25,55,1610612766,106,0.427,0.933,0.39,23,39,1
3/11/2019,21801002,Final,1610612764,1610612758,2018,1610612764,121,0.465,0.818,0.378,29,47,1610612758,115,0.451,0.75,0.333,28,47,1
3/11/2019,21801006,Final,1610612746,1610612738,2018,1610612746,140,0.616,0.84,0.464,29,47,1610612738,115,0.484,0.684,0.389,26,29,1
3/12/2019,21801007,Final,1610612754,1610612752,2018,1610612754,103,0.435,0.724,0.286,26,42,1610612752,98,0.438,0.833,0.464,22,48,1
3/12/2019,21801008,Final,1610612755,1610612739,2018,1610612755,106,0.494,0.824,0.348,25,60,1610612739,99,0.396,0.75,0.342,14,37,1
3/12/2019,21801012,Final,1610612743,1610612750,2018,1610612743,133,0.6,0.867,0.6,40,36,1610612750,107,0.461,1,0.367,24,35,1
3/12/2019,21801011,Final,1610612742,1610612759,2018,1610612742,105,0.463,0.577,0.359,22,38,1610612759,112,0.524,1,0.364,26,38,0
3/12/2019,21801009,Final,1610612741,1610612747,2018,1610612741,107,0.462,1,0.407,23,44,1610612747,123,0.547,0.8,0.394,23,41,0
3/12/2019,21801013,Final,1610612746,1610612757,2018,1610612746,104,0.4,0.704,0.6,21,51,1610612757,125,0.49,0.731,0.387,27,50,0
3/12/2019,21801010,Final,1610612740,1610612749,2018,1610612740,113,0.43,0.688,0.213,27,50,1610612749,130,0.495,0.857,0.278,27,52,0
3/13/2019,21801014,Final,1610612748,1610612765,2018,1610612748,108,0.464,0.792,0.393,22,51,1610612765,74,0.351,0.667,0.216,20,37,1
3/13/2019,21801015,Final,1610612764,1610612753,2018,1610612764,100,0.467,0.667,0.296,20,46,1610612753,90,0.389,0.889,0.364,26,48,1
3/13/2019,21801017,Final,1610612760,1610612751,2018,1610612760,108,0.427,0.789,0.393,21,51,1610612751,96,0.417,0.684,0.371,19,43,1
3/13/2019,21801018,Final,1610612745,1610612744,2018,1610612745,104,0.474,0.826,0.268,18,31,1610612744,106,0.494,1,0.375,28,44,0
3/13/2019,21801016,Final,1610612737,1610612763,2018,1610612737,132,0.505,0.786,0.378,35,51,1610612763,111,0.427,0.808,0.35,28,35,1
3/13/2019,21801019,Final,1610612756,1610612762,2018,1610612756,97,0.439,0.783,0.368,21,35,1610612762,114,0.467,0.72,0.364,30,52,0
3/14/2019,21801021,Final,1610612753,1610612739,2018,1610612753,120,0.484,0.762,0.452,31,50,1610612739,91,0.407,0.933,0.226,13,43,1
3/14/2019,21801023,Final,1610612761,1610612747,2018,1610612761,111,0.396,0.793,0.39,21,52,1610612747,98,0.447,0.625,0.226,24,46,1
3/14/2019,21801025,Final,1610612743,1610612742,2018,1610612743,100,0.481,0.824,0.276,27,44,1610612742,99,0.425,0.765,0.324,22,40,1
3/14/2019,21801024,Final,1610612762,1610612750,2018,1610612762,120,0.494,0.704,0.342,30,49,1610612750,100,0.462,0.733,0.208,27,38,1
3/14/2019,21801020,Final,1610612754,1610612760,2018,1610612754,108,0.451,0.844,0.318,24,39,1610612760,106,0.442,0.8,0.467,24,44,1
3/14/2019,21801022,Final,1610612738,1610612758,2018,1610612738,126,0.505,0.731,0.321,32,52,1610612758,120,0.505,0.565,0.324,31,47,1
3/15/2019,21801032,Final,1610612759,1610612752,2018,1610612759,109,0.534,0.8,0.333,31,45,1610612752,83,0.407,0.556,0.4,21,41,1
3/15/2019,21801026,Final,1610612765,1610612747,2018,1610612765,111,0.43,0.625,0.436,26,50,1610612747,97,0.419,0.731,0.24,24,47,1
3/15/2019,21801030,Final,1610612745,1610612756,2018,1610612745,108,0.434,0.758,0.275,18,42,1610612756,102,0.427,0.76,0.269,22,49,1
3/15/2019,21801029,Final,1610612748,1610612749,2018,1610612748,98,0.409,0.56,0.364,21,45,1610612749,113,0.477,0.708,0.364,29,52,0
3/15/2019,21801027,Final,1610612755,1610612758,2018,1610612755,123,0.505,0.889,0.292,28,49,1610612758,114,0.457,0.792,0.333,23,40,1
3/15/2019,21801028,Final,1610612764,1610612766,2018,1610612764,110,0.488,0.789,0.382,25,45,1610612766,116,0.455,0.833,0.452,18,46,0
3/15/2019,21801033,Final,1610612746,1610612741,2018,1610612746,128,0.444,0.857,0.5,28,43,1610612741,121,0.525,0.788,0.524,24,44,1
3/15/2019,21801031,Final,1610612740,1610612757,2018,1610612740,110,0.479,0.48,0.267,31,45,1610612757,122,0.448,0.813,0.37,26,54,0
3/16/2019,21801041,Final,1610612762,1610612751,2018,1610612762,114,0.429,0.742,0.361,24,65,1610612751,98,0.347,0.909,0.333,20,44,1
3/16/2019,21801040,Final,1610612743,1610612754,2018,1610612743,102,0.476,0.65,0.289,27,39,1610612754,100,0.453,0.703,0.25,20,41,1
3/16/2019,21801039,Final,1610612759,1610612757,2018,1610612759,108,0.468,0.867,0.471,17,44,1610612757,103,0.416,0.857,0.25,23,51,1
3/16/2019,21801038,Final,1610612760,1610612744,2018,1610612760,88,0.323,0.565,0.317,18,52,1610612744,110,0.47,0.773,0.429,25,53,0
3/16/2019,21801037,Final,1610612742,1610612739,2018,1610612742,121,0.517,0.813,0.471,32,40,1610612739,116,0.465,0.955,0.395,20,33,1
3/16/2019,21801034,Final,1610612738,1610612737,2018,1610612738,129,0.473,0.757,0.361,30,46,1610612737,120,0.43,0.792,0.375,27,50,1
3/16/2019,21801035,Final,1610612764,1610612763,2018,1610612764,135,0.506,0.837,0.486,26,45,1610612763,128,0.533,0.769,0.364,35,40,1
3/16/2019,21801036,Final,1610612740,1610612756,2018,1610612740,136,0.461,0.659,0.5,34,57,1610612756,138,0.51,0.75,0.31,31,48,0
3/17/2019,21801045,Final,1610612748,1610612766,2018,1610612748,93,0.395,0.632,0.394,25,55,1610612766,75,0.313,0.889,0.194,11,44,1
3/17/2019,21801046,Final,1610612753,1610612737,2018,1610612753,101,0.388,0.788,0.243,21,55,1610612737,91,0.418,0.7,0.229,20,50,1
3/17/2019,21801048,Final,1610612745,1610612750,2018,1610612745,117,0.457,0.714,0.42,29,44,1610612750,102,0.413,0.696,0.313,22,52,1
3/17/2019,21801047,Final,1610612758,1610612741,2018,1610612758,129,0.524,0.813,0.348,28,48,1610612741,102,0.443,0.667,0.385,20,39,1
3/17/2019,21801044,Final,1610612765,1610612761,2018,1610612765,110,0.47,0.889,0.296,23,44,1610612761,107,0.476,0.786,0.5,25,38,1
3/17/2019,21801049,Final,1610612746,1610612751,2018,1610612746,119,0.433,0.821,0.387,26,54,1610612751,116,0.42,0.72,0.368,26,51,1
3/17/2019,21801042,Final,1610612752,1610612747,2018,1610612752,124,0.579,0.828,0.462,24,45,1610612747,123,0.485,0.786,0.259,26,35,1
3/17/2019,21801043,Final,1610612749,1610612755,2018,1610612749,125,0.453,0.821,0.32,25,45,1610612755,130,0.47,0.7,0.469,26,54,0
3/18/2019,21801053,Final,1610612761,1610612752,2018,1610612761,128,0.557,0.591,0.425,36,50,1610612752,92,0.329,0.875,0.229,16,36,1
3/18/2019,21801058,Final,1610612757,1610612754,2018,1610612757,106,0.468,0.905,0.406,24,38,1610612754,98,0.422,0.818,0.417,25,39,1
3/18/2019,21801055,Final,1610612759,1610612744,2018,1610612759,111,0.466,0.864,0.385,20,46,1610612744,105,0.466,0.833,0.333,27,43,1
3/18/2019,21801052,Final,1610612738,1610612743,2018,1610612738,105,0.419,0.789,0.308,24,37,1610612743,114,0.489,0.8,0.359,29,51,0
3/18/2019,21801051,Final,1610612764,1610612762,2018,1610612764,95,0.42,0.864,0.296,20,34,1610612762,116,0.538,0.667,0.378,35,41,0
3/18/2019,21801057,Final,1610612756,1610612741,2018,1610612756,101,0.464,0.615,0.269,24,38,1610612741,116,0.517,0.833,0.25,21,49,0
3/18/2019,21801054,Final,1610612760,1610612748,2018,1610612760,107,0.437,0.778,0.27,21,49,1610612748,116,0.474,0.938,0.31,30,44,0
3/18/2019,21801050,Final,1610612739,1610612765,2018,1610612739,126,0.582,0.852,0.5,22,36,1610612765,119,0.447,0.81,0.409,24,47,1
3/18/2019,21801056,Final,1610612742,1610612740,2018,1610612742,125,0.438,0.828,0.257,27,50,1610612740,129,0.471,0.864,0.308,34,55,0
3/19/2019,21801061,Final,1610612749,1610612747,2018,1610612749,115,0.461,0.667,0.319,25,54,1610612747,101,0.384,0.826,0.372,20,42,1
3/19/2019,21801064,Final,1610612746,1610612754,2018,1610612746,115,0.483,0.704,0.294,28,39,1610612754,109,0.517,0.706,0.333,30,46,1
3/19/2019,21801062,Final,1610612750,1610612744,2018,1610612750,107,0.404,0.813,0.25,25,52,1610612744,117,0.484,0.714,0.452,39,46,0
3/19/2019,21801059,Final,1610612766,1610612755,2018,1610612766,114,0.434,0.75,0.257,16,46,1610612755,118,0.5,0.75,0.344,29,44,0
3/19/2019,21801060,Final,1610612737,1610612745,2018,1610612737,105,0.464,0.8,0.375,30,45,1610612745,121,0.513,0.733,0.404,28,37,0
3/19/2019,21801063,Final,1610612758,1610612751,2018,1610612758,121,0.516,0.7,0.36,25,46,1610612751,123,0.5,0.739,0.343,28,41,0
3/20/2019,21801066,Final,1610612753,1610612740,2018,1610612753,119,0.451,0.857,0.395,28,65,1610612740,96,0.373,0.769,0.294,24,49,1
3/20/2019,21801065,Final,1610612739,1610612749,2018,1610612739,107,0.419,0.75,0.282,18,54,1610612749,102,0.396,0.81,0.406,24,51,1
3/20/2019,21801071,Final,1610612759,1610612748,2018,1610612759,105,0.432,0.714,0.412,30,46,1610612748,110,0.465,0.778,0.457,23,48,0
3/20/2019,21801067,Final,1610612755,1610612738,2018,1610612755,118,0.378,0.907,0.333,23,54,1610612738,115,0.469,0.813,0.375,22,46,1
3/20/2019,21801073,Final,1610612757,1610612742,2018,1610612757,126,0.495,0.8,0.444,23,48,1610612742,118,0.494,0.88,0.333,20,35,1
3/20/2019,21801069,Final,1610612741,1610612764,2018,1610612741,126,0.472,0.824,0.522,29,48,1610612764,120,0.473,0.783,0.333,25,50,1
3/20/2019,21801072,Final,1610612760,1610612761,2018,1610612760,114,0.417,0.517,0.302,22,48,1610612761,123,0.517,0.905,0.389,30,52,0
3/20/2019,21801070,Final,1610612763,1610612745,2018,1610612763,126,0.461,0.795,0.351,20,51,1610612745,125,0.447,1,0.438,19,39,1
3/20/2019,21801068,Final,1610612752,1610612762,2018,1610612752,116,0.523,0.619,0.419,23,40,1610612762,137,0.565,0.84,0.476,38,40,0
3/21/2019,21801079,Final,1610612744,1610612754,2018,1610612744,112,0.494,0.688,0.361,32,50,1610612754,89,0.385,0.765,0.261,17,47,1
3/21/2019,21801078,Final,1610612758,1610612742,2018,1610612758,116,0.471,0.75,0.371,24,58,1610612742,100,0.391,0.696,0.3,23,43,1
3/21/2019,21801074,Final,1610612766,1610612750,2018,1610612766,113,0.43,0.75,0.31,26,55,1610612750,106,0.443,0.621,0.357,23,49,1
3/21/2019,21801075,Final,1610612764,1610612743,2018,1610612764,108,0.506,0.952,0.286,25,38,1610612743,113,0.529,0.636,0.467,30,40,0
3/21/2019,21801076,Final,1610612737,1610612762,2018,1610612737,117,0.471,0.696,0.475,26,43,1610612762,114,0.457,0.692,0.313,25,49,1
3/21/2019,21801077,Final,1610612756,1610612765,2018,1610612756,98,0.479,0.808,0.269,22,35,1610612765,118,0.422,0.735,0.405,23,46,0
3/22/2019,21801085,Final,1610612749,1610612748,2018,1610612749,116,0.506,0.65,0.5,33,52,1610612748,87,0.376,0.522,0.297,20,40,1
3/22/2019,21801084,Final,1610612745,1610612759,2018,1610612745,111,0.419,0.781,0.378,12,48,1610612759,105,0.456,0.941,0.292,27,48,1
3/22/2019,21801081,Final,1610612739,1610612746,2018,1610612739,108,0.478,0.769,0.387,14,41,1610612746,110,0.512,0.87,0.231,24,43,0
3/22/2019,21801082,Final,1610612752,1610612743,2018,1610612752,93,0.378,0.762,0.281,20,45,1610612743,111,0.417,0.842,0.395,24,62,0
3/22/2019,21801086,Final,1610612747,1610612751,2018,1610612747,106,0.385,0.719,0.25,21,59,1610612751,111,0.402,0.75,0.381,21,47,0
3/22/2019,21801083,Final,1610612761,1610612760,2018,1610612761,109,0.5,0.857,0.52,20,46,1610612760,116,0.447,0.857,0.465,30,39,0
3/22/2019,21801080,Final,1610612753,1610612763,2018,1610612753,123,0.473,0.778,0.359,30,44,1610612763,119,0.505,0.476,0.395,28,52,1
3/23/2019,21801094,Final,1610612758,1610612756,2018,1610612758,112,0.424,0.773,0.447,25,51,1610612756,103,0.409,0.846,0.265,25,43,1
3/23/2019,21801091,Final,1610612763,1610612750,2018,1610612763,99,0.375,0.773,0.303,22,47,1610612750,112,0.482,0.952,0.462,25,49,0
3/23/2019,21801093,Final,1610612757,1610612765,2018,1610612757,117,0.544,0.741,0.423,22,42,1610612765,112,0.5,1,0.412,24,29,1
3/23/2019,21801089,Final,1610612764,1610612748,2018,1610612764,108,0.427,0.739,0.3,25,53,1610612748,113,0.5,0.684,0.308,29,44,0
3/23/2019,21801090,Final,1610612741,1610612762,2018,1610612741,83,0.359,0.75,0.125,16,45,1610612762,114,0.484,0.733,0.344,27,58,0
3/23/2019,21801087,Final,1610612766,1610612738,2018,1610612766,124,0.442,0.786,0.474,26,53,1610612738,117,0.473,0.667,0.442,31,42,1
3/23/2019,21801092,Final,1610612744,1610612742,2018,1610612744,91,0.4,0.714,0.133,22,36,1610612742,126,0.53,0.773,0.429,33,49,0
3/23/2019,21801088,Final,1610612737,1610612755,2018,1610612737,129,0.462,0.762,0.319,28,49,1610612755,127,0.462,0.846,0.435,21,52,1
3/24/2019,21801097,Final,1610612754,1610612743,2018,1610612754,124,0.56,0.824,0.444,34,49,1610612743,88,0.355,0.938,0.241,21,41,1
3/24/2019,21801096,Final,1610612749,1610612739,2018,1610612749,127,0.552,0.762,0.366,26,45,1610612739,105,0.427,0.706,0.268,23,45,1
3/24/2019,21801102,Final,1610612747,1610612758,2018,1610612747,111,0.459,0.833,0.325,29,56,1610612758,106,0.375,0.609,0.424,27,50,1
3/24/2019,21801099,Final,1610612740,1610612745,2018,1610612740,90,0.413,0.7,0.25,26,44,1610612745,113,0.488,0.889,0.429,24,50,0
3/24/2019,21801101,Final,1610612744,1610612765,2018,1610612744,121,0.622,0.842,0.52,31,37,1610612765,114,0.464,0.96,0.387,25,29,1
3/24/2019,21801100,Final,1610612738,1610612759,2018,1610612738,96,0.404,0.813,0.2,23,45,1610612759,115,0.51,0.875,0.333,32,51,0
3/24/2019,21801098,Final,1610612761,1610612766,2018,1610612761,114,0.584,1,0.423,29,35,1610612766,115,0.441,0.882,0.439,32,39,0
3/24/2019,21801095,Final,1610612752,1610612746,2018,1610612752,113,0.477,0.88,0.273,22,44,1610612746,124,0.442,0.892,0.429,24,42,0
3/25/2019,21801105,Final,1610612762,1610612756,2018,1610612762,125,0.558,0.826,0.476,31,43,1610612756,92,0.408,0.821,0.304,12,36,1
3/25/2019,21801103,Final,1610612753,1610612755,2018,1610612753,119,0.517,0.783,0.379,28,44,1610612755,98,0.493,0.769,0.261,20,39,1
3/25/2019,21801104,Final,1610612763,1610612760,2018,1610612763,115,0.449,0.774,0.333,31,57,1610612760,103,0.4,0.75,0.333,17,41,1
3/25/2019,21801106,Final,1610612757,1610612751,2018,1610612757,148,0.438,0.778,0.311,35,55,1610612751,144,0.476,0.705,0.357,25,59,1
3/26/2019,21801115,Final,1610612743,1610612765,2018,1610612743,95,0.425,0.7,0.259,22,56,1610612765,92,0.353,0.692,0.262,19,56,1
3/26/2019,21801111,Final,1610612749,1610612745,2018,1610612749,108,0.447,0.769,0.412,24,60,1610612745,94,0.364,0.857,0.308,17,46,1
3/26/2019,21801110,Final,1610612761,1610612741,2018,1610612761,112,0.488,1,0.429,28,39,1610612741,103,0.453,0.85,0.348,20,45,1
3/26/2019,21801109,Final,1610612748,1610612753,2018,1610612748,99,0.419,0.81,0.303,25,39,1610612753,104,0.416,0.696,0.333,27,55,0
3/26/2019,21801116,Final,1610612747,1610612764,2018,1610612747,124,0.539,0.739,0.333,37,52,1610612764,106,0.433,0.815,0.188,21,39,1
3/26/2019,21801108,Final,1610612739,1610612738,2018,1610612739,106,0.488,0.76,0.321,24,36,1610612738,116,0.505,0.737,0.4,23,46,0
3/26/2019,21801107,Final,1610612766,1610612759,2018,1610612766,125,0.46,0.714,0.31,30,45,1610612759,116,0.407,0.714,0.333,24,60,1
3/26/2019,21801112,Final,1610612750,1610612746,2018,1610612750,111,0.436,0.606,0.333,22,43,1610612746,122,0.541,1,0.5,30,51,0
3/26/2019,21801114,Final,1610612742,1610612758,2018,1610612742,121,0.506,0.875,0.333,27,38,1610612758,125,0.506,0.844,0.435,27,37,0
3/26/2019,21801113,Final,1610612740,1610612737,2018,1610612740,120,0.47,0.75,0.353,28,45,1610612737,130,0.454,0.885,0.373,30,41,0
3/27/2019,21801119,Final,1610612760,1610612754,2018,1610612760,107,0.446,0.632,0.361,29,44,1610612754,99,0.435,0.545,0.419,26,45,1
3/27/2019,21801121,Final,1610612762,1610612747,2018,1610612762,115,0.494,0.639,0.313,33,54,1610612747,100,0.381,0.708,0.333,21,40,1
3/27/2019,21801117,Final,1610612741,1610612757,2018,1610612741,98,0.429,0.789,0.217,22,44,1610612757,118,0.518,0.84,0.344,30,45,0
3/27/2019,21801118,Final,1610612763,1610612744,2018,1610612763,103,0.39,0.714,0.323,22,51,1610612744,118,0.536,0.867,0.484,30,46,0
3/27/2019,21801120,Final,1610612756,1610612764,2018,1610612756,121,0.494,0.808,0.378,22,48,1610612764,124,0.478,0.674,0.36,18,52,0
3/28/2019,21801126,Final,1610612745,1610612743,2018,1610612745,112,0.46,0.85,0.375,22,46,1610612743,85,0.369,0.95,0.167,22,38,1
3/28/2019,21801122,Final,1610612765,1610612753,2018,1610612765,115,0.535,0.5,0.486,25,43,1610612753,98,0.394,0.8,0.258,21,43,1
3/28/2019,21801124,Final,1610612748,1610612742,2018,1610612748,105,0.438,0.741,0.233,24,55,1610612742,99,0.391,0.647,0.34,26,50,1
3/28/2019,21801129,Final,1610612759,1610612739,2018,1610612759,116,0.529,0.706,0.424,27,33,1610612739,110,0.489,0.8,0.414,18,49,1
3/28/2019,21801123,Final,1610612755,1610612751,2018,1610612755,123,0.5,0.75,0.48,27,45,1610612751,110,0.444,0.655,0.344,25,45,1
3/28/2019,21801125,Final,1610612752,1610612761,2018,1610612752,92,0.365,0.75,0.231,16,54,1610612761,117,0.449,0.773,0.426,32,44,0
3/28/2019,21801128,Final,1610612740,1610612758,2018,1610612740,121,0.505,1,0.321,27,45,1610612758,118,0.495,0.875,0.435,28,44,1
3/28/2019,21801127,Final,1610612749,1610612746,2018,1610612749,128,0.523,0.815,0.432,25,47,1610612746,118,0.457,0.773,0.515,26,46,1
3/29/2019,21801130,Final,1610612738,1610612754,2018,1610612738,114,0.512,0.765,0.481,27,43,1610612754,112,0.467,0.696,0.444,27,41,1
3/29/2019,21801133,Final,1610612760,1610612743,2018,1610612760,105,0.489,0.688,0.296,19,35,1610612743,115,0.565,0.833,0.424,30,39,0
3/29/2019,21801135,Final,1610612747,1610612766,2018,1610612747,129,0.56,0.75,0.474,34,44,1610612766,115,0.477,0.941,0.385,26,37,1
3/29/2019,21801131,Final,1610612737,1610612757,2018,1610612737,98,0.404,0.929,0.237,20,41,1610612757,118,0.469,0.864,0.281,19,55,0
3/29/2019,21801134,Final,1610612762,1610612764,2018,1610612762,128,0.552,1,0.438,26,44,1610612764,124,0.49,0.591,0.405,32,42,1
3/29/2019,21801132,Final,1610612750,1610612744,2018,1610612750,131,0.437,0.794,0.368,25,59,1610612744,130,0.469,0.714,0.45,27,45,1
3/30/2019,21801139,Final,1610612765,1610612757,2018,1610612765,99,0.43,0.769,0.2,20,45,1610612757,90,0.373,0.909,0.19,18,59,1
3/30/2019,21801137,Final,1610612751,1610612738,2018,1610612751,110,0.458,0.786,0.316,22,40,1610612738,96,0.422,0.783,0.4,19,39,1
3/30/2019,21801141,Final,1610612752,1610612748,2018,1610612752,92,0.403,0.84,0.237,20,42,1610612748,100,0.433,0.765,0.281,26,51,0
3/30/2019,21801138,Final,1610612745,1610612758,2018,1610612745,119,0.47,0.889,0.327,19,38,1610612758,108,0.447,0.6,0.517,28,49,1
3/30/2019,21801136,Final,1610612746,1610612739,2018,1610612746,132,0.624,0.688,0.455,33,44,1610612739,108,0.446,0.821,0.13,18,36,1
3/30/2019,21801143,Final,1610612750,1610612755,2018,1610612750,109,0.453,0.8,0.423,23,36,1610612755,118,0.468,0.714,0.484,32,55,0
3/30/2019,21801144,Final,1610612756,1610612763,2018,1610612756,115,0.531,0.739,0.429,27,40,1610612763,120,0.461,0.75,0.32,24,44,0
3/30/2019,21801140,Final,1610612754,1610612753,2018,1610612754,116,0.533,0.647,0.375,26,44,1610612753,121,0.511,0.857,0.395,37,37,0
3/30/2019,21801142,Final,1610612741,1610612761,2018,1610612741,101,0.423,0.625,0.3,21,53,1610612761,124,0.517,0.778,0.474,35,47,0
3/31/2019,21801150,Final,1610612744,1610612766,2018,1610612744,137,0.602,0.833,0.636,41,50,1610612766,90,0.353,0.88,0.25,24,28,1
3/31/2019,21801148,Final,1610612743,1610612764,2018,1610612743,90,0.376,0.65,0.194,18,57,1610612764,95,0.402,0.75,0.25,24,54,0
3/31/2019,21801151,Final,1610612746,1610612763,2018,1610612746,113,0.48,0.895,0.259,23,47,1610612763,96,0.376,0.828,0.242,22,34,1
3/31/2019,21801146,Final,1610612760,1610612742,2018,1610612760,103,0.388,0.727,0.256,19,49,1610612742,106,0.425,0.696,0.364,18,52,0
3/31/2019,21801149,Final,1610612759,1610612758,2018,1610612759,106,0.468,0.714,0.296,24,42,1610612758,113,0.481,0.857,0.44,20,42,0
3/31/2019,21801147,Final,1610612740,1610612747,2018,1610612740,102,0.458,0.857,0.258,19,45,1610612747,130,0.475,0.864,0.395,30,46,0
3/31/2019,21801145,Final,1610612737,1610612749,2018,1610612737,136,0.441,0.588,0.361,36,58,1610612749,135,0.414,0.957,0.309,30,71,1
4/1/2019,21801152,Final,1610612754,1610612765,2018,1610612754,111,0.545,0.773,0.455,27,42,1610612765,102,0.432,0.737,0.364,21,41,1
4/1/2019,21801159,Final,1610612762,1610612766,2018,1610612762,111,0.481,0.769,0.429,30,47,1610612766,102,0.4,0.793,0.233,15,44,1
4/1/2019,21801158,Final,1610612742,1610612755,2018,1610612742,122,0.474,0.667,0.375,29,54,1610612755,102,0.387,0.75,0.182,20,55,1
4/1/2019,21801153,Final,1610612738,1610612748,2018,1610612738,110,0.396,0.875,0.425,25,49,1610612748,105,0.455,0.833,0.27,27,48,1
4/1/2019,21801155,Final,1610612752,1610612741,2018,1610612752,113,0.5,0.84,0.474,24,44,1610612741,105,0.447,0.739,0.235,20,44,1
